	Chr	Pos	PhyloP	Strand	EnsemblID	isSub
46	chr9	116282	-0.508	-	ENSG00000170122	False
47	chr9	116283	-0.16	-	ENSG00000170122	False
48	chr9	116284	0.716	-	ENSG00000170122	False
49	chr9	116285	-1.044	-	ENSG00000170122	False
50	chr9	116286	-0.216	-	ENSG00000170122	False
51	chr9	116287	0.398	-	ENSG00000170122	False
52	chr9	116288	-0.854	-	ENSG00000170122	False
53	chr9	116289	-0.547	-	ENSG00000170122	False
54	chr9	116290	-0.566	-	ENSG00000170122	False
55	chr9	116291	0.421	-	ENSG00000170122	False
56	chr9	116292	-0.551	-	ENSG00000170122	False
57	chr9	116293	0.421	-	ENSG00000170122	False
58	chr9	116294	0.451	-	ENSG00000170122	False
59	chr9	116295	-0.016	-	ENSG00000170122	False
60	chr9	116296	-0.437	-	ENSG00000170122	False
61	chr9	116297	-0.847	-	ENSG00000170122	False
62	chr9	116298	-0.065	-	ENSG00000170122	False
63	chr9	116299	-0.383	-	ENSG00000170122	False
64	chr9	116300	0.038	-	ENSG00000170122	False
65	chr9	116301	-0.687	-	ENSG00000170122	False
66	chr9	116302	0.696	-	ENSG00000170122	False
67	chr9	116303	0.233	-	ENSG00000170122	False
68	chr9	116304	-0.07	-	ENSG00000170122	False
69	chr9	116305	1.084	-	ENSG00000170122	False
70	chr9	116306	0.296	-	ENSG00000170122	False
71	chr9	116307	0.244	-	ENSG00000170122	False
72	chr9	116308	-0.032	-	ENSG00000170122	False
73	chr9	116309	0.009	-	ENSG00000170122	False
74	chr9	116310	0.958	-	ENSG00000170122	False
75	chr9	116311	-0.772	-	ENSG00000170122	False
76	chr9	116312	-0.266	-	ENSG00000170122	False
77	chr9	116313	0.34	-	ENSG00000170122	False
78	chr9	116314	-0.599	-	ENSG00000170122	False
79	chr9	116315	-0.095	-	ENSG00000170122	False
80	chr9	116316	-0.342	-	ENSG00000170122	False
81	chr9	116317	0.319	-	ENSG00000170122	False
82	chr9	116318	0.671	-	ENSG00000170122	False
83	chr9	116319	1.528	-	ENSG00000170122	False
84	chr9	116320	-0.264	-	ENSG00000170122	False
85	chr9	116321	-0.021	-	ENSG00000170122	False
86	chr9	116322	-1.364	-	ENSG00000170122	False
87	chr9	116323	0.211	-	ENSG00000170122	False
88	chr9	116324	0.023	-	ENSG00000170122	False
89	chr9	116325	1.634	-	ENSG00000170122	False
90	chr9	116326	-0.341	-	ENSG00000170122	False
91	chr9	116327	-0.197	-	ENSG00000170122	False
92	chr9	116328	0.171	-	ENSG00000170122	False
93	chr9	116329	0.599	-	ENSG00000170122	False
94	chr9	116330	0.736	-	ENSG00000170122	False
95	chr9	116331	1.417	-	ENSG00000170122	False
96	chr9	116332	0.674	-	ENSG00000170122	False
97	chr9	116333	-0.33	-	ENSG00000170122	False
98	chr9	116334	-0.293	-	ENSG00000170122	False
99	chr9	116335	1.68	-	ENSG00000170122	False
100	chr9	116336	1.289	-	ENSG00000170122	False
101	chr9	116337	-0.642	-	ENSG00000170122	False
102	chr9	116338	-0.08	-	ENSG00000170122	False
103	chr9	116339	-0.207	-	ENSG00000170122	False
104	chr9	116340	0.136	-	ENSG00000170122	False
105	chr9	116341	-0.028	-	ENSG00000170122	False
106	chr9	116342	-1.428	-	ENSG00000170122	False
107	chr9	116343	0.126	-	ENSG00000170122	False
108	chr9	116344	0.812	-	ENSG00000170122	False
109	chr9	116345	0.693	-	ENSG00000170122	False
110	chr9	116346	1.064	-	ENSG00000170122	False
111	chr9	116347	0.786	-	ENSG00000170122	False
112	chr9	116348	0.858	-	ENSG00000170122	False
113	chr9	116349	0.312	-	ENSG00000170122	False
114	chr9	116350	1.659	-	ENSG00000170122	False
115	chr9	116351	-0.907	-	ENSG00000170122	False
116	chr9	116352	0.843	-	ENSG00000170122	False
117	chr9	116353	-0.374	-	ENSG00000170122	False
118	chr9	116354	0.08	-	ENSG00000170122	False
119	chr9	116355	0.023	-	ENSG00000170122	False
120	chr9	116356	0.893	-	ENSG00000170122	False
121	chr9	116357	0.281	-	ENSG00000170122	False
122	chr9	116358	-0.092	-	ENSG00000170122	False
123	chr9	116359	0.415	-	ENSG00000170122	False
124	chr9	116360	-0.133	-	ENSG00000170122	False
125	chr9	116361	-0.304	-	ENSG00000170122	False
126	chr9	116362	0.371	-	ENSG00000170122	False
127	chr9	116363	0.744	-	ENSG00000170122	False
128	chr9	116364	0.803	-	ENSG00000170122	False
129	chr9	116365	0.522	-	ENSG00000170122	False
130	chr9	116366	2.308	-	ENSG00000170122	False
131	chr9	116367	0.115	-	ENSG00000170122	False
132	chr9	116368	0.065	-	ENSG00000170122	False
133	chr9	116369	-0.132	-	ENSG00000170122	False
134	chr9	116370	1.137	-	ENSG00000170122	False
135	chr9	116371	0.053	-	ENSG00000170122	False
136	chr9	116372	-1.302	-	ENSG00000170122	False
137	chr9	116373	0.113	-	ENSG00000170122	False
138	chr9	116374	1.007	-	ENSG00000170122	False
139	chr9	116375	0.78	-	ENSG00000170122	False
140	chr9	116376	-0.1	-	ENSG00000170122	False
141	chr9	116377	0.65	-	ENSG00000170122	False
142	chr9	116378	0.301	-	ENSG00000170122	False
143	chr9	116379	0.274	-	ENSG00000170122	False
144	chr9	116380	1.944	-	ENSG00000170122	False
145	chr9	116381	1.246	-	ENSG00000170122	False
146	chr9	116382	0.684	-	ENSG00000170122	False
147	chr9	116383	0.275	-	ENSG00000170122	False
148	chr9	116384	0.674	-	ENSG00000170122	False
149	chr9	116385	-0.18	-	ENSG00000170122	False
150	chr9	116386	-0.961	-	ENSG00000170122	False
151	chr9	116387	-0.123	-	ENSG00000170122	False
152	chr9	116388	-1.541	-	ENSG00000170122	False
153	chr9	116389	-0.33	-	ENSG00000170122	False
154	chr9	116390	-0.143	-	ENSG00000170122	False
155	chr9	116391	0.442	-	ENSG00000170122	False
156	chr9	116392	0.52	-	ENSG00000170122	False
157	chr9	116393	-0.505	-	ENSG00000170122	False
158	chr9	116394	-0.996	-	ENSG00000170122	False
159	chr9	116395	-2.256	-	ENSG00000170122	False
160	chr9	116396	-0.886	-	ENSG00000170122	False
161	chr9	116397	-0.16	-	ENSG00000170122	False
162	chr9	116398	-0.455	-	ENSG00000170122	False
163	chr9	116399	-1.954	-	ENSG00000170122	False
164	chr9	116400	0.006	-	ENSG00000170122	False
165	chr9	116401	0.792	-	ENSG00000170122	False
166	chr9	116402	0.505	-	ENSG00000170122	False
167	chr9	116403	-0.263	-	ENSG00000170122	False
168	chr9	116404	1.353	-	ENSG00000170122	False
169	chr9	116405	-0.96	-	ENSG00000170122	False
170	chr9	116406	0.778	-	ENSG00000170122	False
171	chr9	116407	1.162	-	ENSG00000170122	False
172	chr9	116408	0.614	-	ENSG00000170122	False
173	chr9	116409	0.173	-	ENSG00000170122	False
174	chr9	116410	-0.234	-	ENSG00000170122	False
175	chr9	116411	1.02	-	ENSG00000170122	False
176	chr9	116412	-2.246	-	ENSG00000170122	False
177	chr9	116413	0.11	-	ENSG00000170122	False
178	chr9	116414	0.336	-	ENSG00000170122	False
179	chr9	116415	-0.091	-	ENSG00000170122	False
180	chr9	116416	0.693	-	ENSG00000170122	False
181	chr9	116417	-0.106	-	ENSG00000170122	False
182	chr9	116418	-0.302	-	ENSG00000170122	False
183	chr9	116419	0.101	-	ENSG00000170122	False
184	chr9	116420	0.329	-	ENSG00000170122	False
185	chr9	116421	2.704	-	ENSG00000170122	False
186	chr9	116422	-0.084	-	ENSG00000170122	False
187	chr9	116423	0.196	-	ENSG00000170122	False
188	chr9	116424	0.283	-	ENSG00000170122	False
189	chr9	116425	-0.928	-	ENSG00000170122	False
190	chr9	116426	-0.017	-	ENSG00000170122	False
191	chr9	116427	1.468	-	ENSG00000170122	False
192	chr9	116428	-0.127	-	ENSG00000170122	False
193	chr9	116429	1.345	-	ENSG00000170122	False
194	chr9	116430	1.091	-	ENSG00000170122	False
195	chr9	116431	0.432	-	ENSG00000170122	False
196	chr9	116432	0.217	-	ENSG00000170122	False
197	chr9	116433	0.37	-	ENSG00000170122	False
198	chr9	116434	0.858	-	ENSG00000170122	False
199	chr9	116435	0.958	-	ENSG00000170122	False
200	chr9	116436	0.644	-	ENSG00000170122	False
201	chr9	116437	-0.152	-	ENSG00000170122	False
202	chr9	116438	0.504	-	ENSG00000170122	False
203	chr9	116439	0.143	-	ENSG00000170122	False
204	chr9	116440	0.341	-	ENSG00000170122	False
205	chr9	116441	0.152	-	ENSG00000170122	False
206	chr9	116442	0.22	-	ENSG00000170122	False
207	chr9	116443	-0.019	-	ENSG00000170122	False
208	chr9	116444	-0.051	-	ENSG00000170122	False
209	chr9	116445	-0.567	-	ENSG00000170122	False
210	chr9	116446	0.315	-	ENSG00000170122	False
211	chr9	116447	-0.289	-	ENSG00000170122	False
212	chr9	116448	0.588	-	ENSG00000170122	False
213	chr9	116449	0.641	-	ENSG00000170122	False
214	chr9	116450	0.335	-	ENSG00000170122	False
215	chr9	116451	0.758	-	ENSG00000170122	False
216	chr9	116452	0.189	-	ENSG00000170122	False
217	chr9	116453	1.165	-	ENSG00000170122	False
218	chr9	116454	0.106	-	ENSG00000170122	False
219	chr9	116455	0.532	-	ENSG00000170122	False
220	chr9	116456	0.353	-	ENSG00000170122	False
221	chr9	116457	-0.433	-	ENSG00000170122	False
222	chr9	116458	0.917	-	ENSG00000170122	False
223	chr9	116459	0.001	-	ENSG00000170122	False
224	chr9	116460	-1.409	-	ENSG00000170122	False
225	chr9	116461	-0.143	-	ENSG00000170122	False
226	chr9	116462	-1.754	-	ENSG00000170122	False
227	chr9	116463	0.133	-	ENSG00000170122	False
228	chr9	116464	-0.399	-	ENSG00000170122	False
229	chr9	116465	0.606	-	ENSG00000170122	False
230	chr9	116466	0.448	-	ENSG00000170122	False
231	chr9	116467	-0.904	-	ENSG00000170122	False
232	chr9	116468	0.051	-	ENSG00000170122	False
233	chr9	116469	0.01	-	ENSG00000170122	False
234	chr9	116470	-0.5	-	ENSG00000170122	False
235	chr9	116471	-1.42	-	ENSG00000170122	False
236	chr9	116472	-0.684	-	ENSG00000170122	False
237	chr9	116473	1.158	-	ENSG00000170122	False
238	chr9	116474	0.903	-	ENSG00000170122	False
239	chr9	116475	0.623	-	ENSG00000170122	False
240	chr9	116476	-1.576	-	ENSG00000170122	False
241	chr9	116477	-0.412	-	ENSG00000170122	False
242	chr9	116478	-0.3	-	ENSG00000170122	False
243	chr9	116479	1.165	-	ENSG00000170122	False
244	chr9	116480	-1.723	-	ENSG00000170122	False
245	chr9	116481	0.707	-	ENSG00000170122	False
246	chr9	116482	0.119	-	ENSG00000170122	False
247	chr9	116483	0.125	-	ENSG00000170122	False
248	chr9	116484	0.765	-	ENSG00000170122	False
249	chr9	116485	0.264	-	ENSG00000170122	False
250	chr9	116486	0.805	-	ENSG00000170122	False
251	chr9	116487	-0.05	-	ENSG00000170122	False
252	chr9	116488	-0.317	-	ENSG00000170122	False
253	chr9	116489	0.139	-	ENSG00000170122	False
254	chr9	116490	0.523	-	ENSG00000170122	False
255	chr9	116491	1.681	-	ENSG00000170122	False
256	chr9	116492	-0.323	-	ENSG00000170122	False
257	chr9	116493	0.382	-	ENSG00000170122	False
258	chr9	116494	1.208	-	ENSG00000170122	False
259	chr9	116495	0.232	-	ENSG00000170122	False
260	chr9	116496	-0.024	-	ENSG00000170122	False
261	chr9	116497	-0.195	-	ENSG00000170122	False
262	chr9	116498	-0.171	-	ENSG00000170122	False
263	chr9	116499	0.551	-	ENSG00000170122	False
264	chr9	116500	-0.251	-	ENSG00000170122	False
265	chr9	116501	0.551	-	ENSG00000170122	False
266	chr9	116502	0.324	-	ENSG00000170122	False
267	chr9	116503	0.8	-	ENSG00000170122	False
268	chr9	116504	1.88	-	ENSG00000170122	False
269	chr9	116505	0.674	-	ENSG00000170122	False
270	chr9	116506	-0.193	-	ENSG00000170122	False
271	chr9	116507	0.28	-	ENSG00000170122	False
272	chr9	116508	2.399	-	ENSG00000170122	False
273	chr9	116509	0.964	-	ENSG00000170122	False
274	chr9	116510	-1.828	-	ENSG00000170122	False
275	chr9	116511	0.118	-	ENSG00000170122	False
276	chr9	116512	0.518	-	ENSG00000170122	False
277	chr9	116513	0.203	-	ENSG00000170122	False
278	chr9	116514	-0.008	-	ENSG00000170122	False
279	chr9	116515	-0.401	-	ENSG00000170122	False
280	chr9	116516	0.367	-	ENSG00000170122	False
281	chr9	116517	1.025	-	ENSG00000170122	False
282	chr9	116518	-0.092	-	ENSG00000170122	False
283	chr9	116519	2.781	-	ENSG00000170122	False
284	chr9	116520	-0.01	-	ENSG00000170122	False
285	chr9	116521	0.415	-	ENSG00000170122	False
286	chr9	116522	-0.098	-	ENSG00000170122	False
287	chr9	116523	-0.041	-	ENSG00000170122	False
288	chr9	116524	2.022	-	ENSG00000170122	False
289	chr9	116525	0.715	-	ENSG00000170122	False
290	chr9	116526	-1.185	-	ENSG00000170122	False
291	chr9	116527	0.117	-	ENSG00000170122	False
292	chr9	116528	-0.349	-	ENSG00000170122	False
293	chr9	116529	-0.472	-	ENSG00000170122	False
294	chr9	116530	0.12	-	ENSG00000170122	False
295	chr9	116531	-0.256	-	ENSG00000170122	False
296	chr9	116532	-0.161	-	ENSG00000170122	False
297	chr9	116533	0.122	-	ENSG00000170122	False
298	chr9	116534	1.362	-	ENSG00000170122	False
299	chr9	116535	0.799	-	ENSG00000170122	False
300	chr9	116536	-0.33	-	ENSG00000170122	False
301	chr9	116537	-0.812	-	ENSG00000170122	False
302	chr9	116538	-0.163	-	ENSG00000170122	False
303	chr9	116539	0.018	-	ENSG00000170122	False
304	chr9	116540	1.419	-	ENSG00000170122	False
305	chr9	116541	0.062	-	ENSG00000170122	False
306	chr9	116542	-0.198	-	ENSG00000170122	False
307	chr9	116543	-1.925	-	ENSG00000170122	False
308	chr9	116544	0.453	-	ENSG00000170122	False
309	chr9	116545	-0.72	-	ENSG00000170122	False
310	chr9	116546	-0.269	-	ENSG00000170122	False
311	chr9	116547	-0.282	-	ENSG00000170122	False
312	chr9	116548	0.044	-	ENSG00000170122	False
313	chr9	116549	0.115	-	ENSG00000170122	False
314	chr9	116550	-0.275	-	ENSG00000170122	False
315	chr9	116551	-0.764	-	ENSG00000170122	False
316	chr9	116552	-0.911	-	ENSG00000170122	False
317	chr9	116553	1.283	-	ENSG00000170122	False
318	chr9	116554	1.453	-	ENSG00000170122	False
319	chr9	116555	2.003	-	ENSG00000170122	False
320	chr9	116556	1.155	-	ENSG00000170122	False
321	chr9	116557	1.998	-	ENSG00000170122	False
322	chr9	116558	0.001	-	ENSG00000170122	False
323	chr9	116559	-0.055	-	ENSG00000170122	False
324	chr9	116560	0.05	-	ENSG00000170122	False
325	chr9	116561	1.308	-	ENSG00000170122	False
326	chr9	116562	0.214	-	ENSG00000170122	False
327	chr9	116563	0.522	-	ENSG00000170122	False
328	chr9	116564	0.117	-	ENSG00000170122	False
329	chr9	116565	0.447	-	ENSG00000170122	False
330	chr9	116566	0.13	-	ENSG00000170122	False
331	chr9	116567	-0.893	-	ENSG00000170122	False
332	chr9	116568	-0.179	-	ENSG00000170122	False
333	chr9	116569	0.167	-	ENSG00000170122	False
334	chr9	116570	0.119	-	ENSG00000170122	False
335	chr9	116571	-0.095	-	ENSG00000170122	False
336	chr9	116572	1.826	-	ENSG00000170122	False
337	chr9	116573	0.11	-	ENSG00000170122	False
338	chr9	116574	-0.197	-	ENSG00000170122	False
339	chr9	116575	-0.28	-	ENSG00000170122	False
340	chr9	116576	-1.796	-	ENSG00000170122	False
341	chr9	116577	-0.889	-	ENSG00000170122	False
342	chr9	116578	-0.351	-	ENSG00000170122	False
343	chr9	116579	0.592	-	ENSG00000170122	False
344	chr9	116580	1.591	-	ENSG00000170122	False
345	chr9	116581	0.368	-	ENSG00000170122	False
346	chr9	116582	0.176	-	ENSG00000170122	False
347	chr9	116583	0.624	-	ENSG00000170122	False
348	chr9	116584	-0.098	-	ENSG00000170122	False
349	chr9	116585	0.369	-	ENSG00000170122	False
350	chr9	116586	0.066	-	ENSG00000170122	False
351	chr9	116587	-0.122	-	ENSG00000170122	False
352	chr9	116588	0.393	-	ENSG00000170122	False
353	chr9	116589	-0.297	-	ENSG00000170122	False
354	chr9	116590	-0.151	-	ENSG00000170122	False
355	chr9	116591	-3.437	-	ENSG00000170122	False
356	chr9	116592	0.453	-	ENSG00000170122	False
357	chr9	116593	0.669	-	ENSG00000170122	False
358	chr9	116594	0.056	-	ENSG00000170122	False
359	chr9	116595	0.952	-	ENSG00000170122	False
360	chr9	116596	0.227	-	ENSG00000170122	False
361	chr9	116597	-0.015	-	ENSG00000170122	False
362	chr9	116598	-0.486	-	ENSG00000170122	False
363	chr9	116599	0.372	-	ENSG00000170122	False
364	chr9	116600	-0.038	-	ENSG00000170122	False
365	chr9	116601	0.088	-	ENSG00000170122	False
366	chr9	116602	0.52	-	ENSG00000170122	False
367	chr9	116603	0.446	-	ENSG00000170122	False
368	chr9	116604	1.57	-	ENSG00000170122	False
369	chr9	116605	-0.205	-	ENSG00000170122	False
370	chr9	116606	-0.729	-	ENSG00000170122	False
371	chr9	116607	-1.251	-	ENSG00000170122	False
372	chr9	116608	-0.058	-	ENSG00000170122	False
373	chr9	116609	0.232	-	ENSG00000170122	False
374	chr9	116610	-1.505	-	ENSG00000170122	False
375	chr9	116611	-0.111	-	ENSG00000170122	False
376	chr9	116612	-0.772	-	ENSG00000170122	False
377	chr9	116613	0.085	-	ENSG00000170122	False
378	chr9	116614	0.205	-	ENSG00000170122	False
379	chr9	116615	-0.883	-	ENSG00000170122	False
380	chr9	116616	0.227	-	ENSG00000170122	False
381	chr9	116617	-0.573	-	ENSG00000170122	False
382	chr9	116618	-0.802	-	ENSG00000170122	False
383	chr9	116619	-0.404	-	ENSG00000170122	False
384	chr9	116620	-0.001	-	ENSG00000170122	False
385	chr9	116621	-3.939	-	ENSG00000170122	False
386	chr9	116622	-1.513	-	ENSG00000170122	False
387	chr9	116623	0.167	-	ENSG00000170122	False
388	chr9	116624	-0.586	-	ENSG00000170122	False
389	chr9	116625	-0.831	-	ENSG00000170122	False
390	chr9	116626	-0.046	-	ENSG00000170122	False
391	chr9	116627	-0.463	-	ENSG00000170122	False
392	chr9	116628	0.514	-	ENSG00000170122	False
393	chr9	116629	-0.646	-	ENSG00000170122	False
394	chr9	116630	0.138	-	ENSG00000170122	False
395	chr9	116631	0.102	-	ENSG00000170122	False
396	chr9	116632	-0.307	-	ENSG00000170122	False
397	chr9	116633	0.088	-	ENSG00000170122	False
398	chr9	116634	-1.731	-	ENSG00000170122	False
399	chr9	116635	0.11	-	ENSG00000170122	False
400	chr9	116636	-0.478	-	ENSG00000170122	False
401	chr9	116637	0.012	-	ENSG00000170122	False
402	chr9	116638	1.002	-	ENSG00000170122	False
403	chr9	116639	0.119	-	ENSG00000170122	False
404	chr9	116640	-1.776	-	ENSG00000170122	False
405	chr9	116641	0.038	-	ENSG00000170122	False
406	chr9	116642	-0.222	-	ENSG00000170122	False
407	chr9	116643	-0.854	-	ENSG00000170122	False
408	chr9	116644	-0.43	-	ENSG00000170122	False
409	chr9	116645	-0.605	-	ENSG00000170122	False
410	chr9	116646	-1.055	-	ENSG00000170122	False
411	chr9	116647	0.555	-	ENSG00000170122	False
412	chr9	116648	-0.241	-	ENSG00000170122	False
413	chr9	116649	-0.259	-	ENSG00000170122	False
414	chr9	116650	-0.709	-	ENSG00000170122	False
415	chr9	116651	0.108	-	ENSG00000170122	False
416	chr9	116652	-0.44	-	ENSG00000170122	False
417	chr9	116653	0.3	-	ENSG00000170122	False
418	chr9	116654	0.391	-	ENSG00000170122	False
419	chr9	116655	-0.143	-	ENSG00000170122	False
420	chr9	116656	0.145	-	ENSG00000170122	False
421	chr9	116657	-0.12	-	ENSG00000170122	False
422	chr9	116658	-0.028	-	ENSG00000170122	False
423	chr9	116659	-0.39	-	ENSG00000170122	False
424	chr9	116660	0.523	-	ENSG00000170122	False
425	chr9	116661	-0.049	-	ENSG00000170122	False
426	chr9	116662	0.867	-	ENSG00000170122	False
427	chr9	116663	-1.302	-	ENSG00000170122	False
428	chr9	116664	-1.518	-	ENSG00000170122	False
429	chr9	116665	0.022	-	ENSG00000170122	False
430	chr9	116666	-0.307	-	ENSG00000170122	False
431	chr9	116667	-0.363	-	ENSG00000170122	False
432	chr9	116668	-0.221	-	ENSG00000170122	False
433	chr9	116669	-0.28	-	ENSG00000170122	False
434	chr9	116670	-0.259	-	ENSG00000170122	False
435	chr9	116671	0.447	-	ENSG00000170122	False
436	chr9	116672	0.094	-	ENSG00000170122	False
437	chr9	116673	-0.014	-	ENSG00000170122	False
438	chr9	116674	0.289	-	ENSG00000170122	False
439	chr9	116675	0.629	-	ENSG00000170122	False
440	chr9	116676	1.291	-	ENSG00000170122	False
441	chr9	116677	-0.036	-	ENSG00000170122	False
442	chr9	116678	-0.64	-	ENSG00000170122	False
443	chr9	116679	-0.47	-	ENSG00000170122	False
444	chr9	116680	-0.109	-	ENSG00000170122	False
445	chr9	116681	-0.499	-	ENSG00000170122	False
446	chr9	116682	0.644	-	ENSG00000170122	False
447	chr9	116683	-0.057	-	ENSG00000170122	False
448	chr9	116684	-0.232	-	ENSG00000170122	False
449	chr9	116685	0.013	-	ENSG00000170122	False
450	chr9	116686	0.08	-	ENSG00000170122	False
451	chr9	116687	-1.138	-	ENSG00000170122	False
452	chr9	116688	-0.663	-	ENSG00000170122	False
453	chr9	116689	-4.633	-	ENSG00000170122	False
454	chr9	116690	-0.134	-	ENSG00000170122	False
455	chr9	116691	1.046	-	ENSG00000170122	False
456	chr9	116692	-1.207	-	ENSG00000170122	False
457	chr9	116693	-0.255	-	ENSG00000170122	False
458	chr9	116694	-2.353	-	ENSG00000170122	False
459	chr9	116695	0.078	-	ENSG00000170122	False
460	chr9	116696	1.154	-	ENSG00000170122	False
461	chr9	116697	0.664	-	ENSG00000170122	False
462	chr9	116698	-0.364	-	ENSG00000170122	False
463	chr9	116699	-0.386	-	ENSG00000170122	False
464	chr9	116700	-0.57	-	ENSG00000170122	False
465	chr9	116701	-3.179	-	ENSG00000170122	False
466	chr9	116702	0.123	-	ENSG00000170122	False
467	chr9	116703	0.105	-	ENSG00000170122	False
468	chr9	116704	0.323	-	ENSG00000170122	False
469	chr9	116705	-0.572	-	ENSG00000170122	False
470	chr9	116706	-1.592	-	ENSG00000170122	False
471	chr9	116707	-0.558	-	ENSG00000170122	False
472	chr9	116708	-0.258	-	ENSG00000170122	False
473	chr9	116709	0.191	-	ENSG00000170122	False
474	chr9	116710	0.224	-	ENSG00000170122	False
475	chr9	116711	-0.509	-	ENSG00000170122	False
476	chr9	116712	-3.524	-	ENSG00000170122	False
477	chr9	116713	0.004	-	ENSG00000170122	False
478	chr9	116714	-0.87	-	ENSG00000170122	False
479	chr9	116715	-3.265	-	ENSG00000170122	False
480	chr9	116716	1.483	-	ENSG00000170122	False
481	chr9	116717	-0.37	-	ENSG00000170122	False
482	chr9	116718	-0.393	-	ENSG00000170122	False
483	chr9	116719	0.115	-	ENSG00000170122	False
484	chr9	116720	0.627	-	ENSG00000170122	False
485	chr9	116721	-0.424	-	ENSG00000170122	False
486	chr9	116722	0.242	-	ENSG00000170122	False
487	chr9	116723	-0.346	-	ENSG00000170122	False
488	chr9	116724	0.01	-	ENSG00000170122	False
489	chr9	116725	-0.828	-	ENSG00000170122	False
490	chr9	116726	-1.254	-	ENSG00000170122	False
491	chr9	116727	0.36	-	ENSG00000170122	False
492	chr9	116728	-0.443	-	ENSG00000170122	False
493	chr9	116729	0.721	-	ENSG00000170122	False
494	chr9	116730	0.859	-	ENSG00000170122	False
495	chr9	116731	-0.707	-	ENSG00000170122	False
496	chr9	116732	0.199	-	ENSG00000170122	False
497	chr9	116733	-0.233	-	ENSG00000170122	False
498	chr9	116734	-1.063	-	ENSG00000170122	False
499	chr9	116735	-1.463	-	ENSG00000170122	False
500	chr9	116736	-0.594	-	ENSG00000170122	False
501	chr9	116737	-1.387	-	ENSG00000170122	False
502	chr9	116738	-0.751	-	ENSG00000170122	False
503	chr9	116739	-0.567	-	ENSG00000170122	False
504	chr9	116740	-0.044	-	ENSG00000170122	False
505	chr9	116741	-0.786	-	ENSG00000170122	False
506	chr9	116742	-3.773	-	ENSG00000170122	False
507	chr9	116743	-1.893	-	ENSG00000170122	False
508	chr9	116744	-0.651	-	ENSG00000170122	False
509	chr9	116745	-0.595	-	ENSG00000170122	False
510	chr9	116746	0.151	-	ENSG00000170122	False
511	chr9	116747	-0.66	-	ENSG00000170122	False
512	chr9	116748	-0.525	-	ENSG00000170122	False
513	chr9	116749	-1.061	-	ENSG00000170122	False
514	chr9	116750	-0.157	-	ENSG00000170122	False
515	chr9	116751	-0.662	-	ENSG00000170122	False
516	chr9	116752	-0.475	-	ENSG00000170122	False
517	chr9	116753	-0.739	-	ENSG00000170122	False
518	chr9	116754	-1.331	-	ENSG00000170122	False
519	chr9	116755	-0.227	-	ENSG00000170122	False
520	chr9	116756	-1.0	-	ENSG00000170122	False
521	chr9	116757	-0.437	-	ENSG00000170122	False
522	chr9	116758	1.068	-	ENSG00000170122	False
523	chr9	116759	-1.168	-	ENSG00000170122	False
524	chr9	116760	-0.037	-	ENSG00000170122	False
525	chr9	116761	3.026	-	ENSG00000170122	False
