	Chr	Pos	PhyloP	Strand	EnsemblID	isSub
237	chr21	10862940	-0.543	+	ENSG00000169861	False
238	chr21	10862941	-0.296	+	ENSG00000169861	False
239	chr21	10862942	0.126	+	ENSG00000169861	False
240	chr21	10862943	-1.597	+	ENSG00000169861	False
241	chr21	10862944	-0.677	+	ENSG00000169861	False
242	chr21	10862945	0.631	+	ENSG00000169861	False
243	chr21	10862946	-1.203	+	ENSG00000169861	False
244	chr21	10862947	0.38	+	ENSG00000169861	False
245	chr21	10862948	1.241	+	ENSG00000169861	False
246	chr21	10862949	-1.835	+	ENSG00000169861	False
247	chr21	10862950	-0.535	+	ENSG00000169861	False
248	chr21	10862951	3.018	+	ENSG00000169861	False
249	chr21	10862952	-1.066	+	ENSG00000169861	False
250	chr21	10862953	-0.287	+	ENSG00000169861	False
251	chr21	10862954	3.58	+	ENSG00000169861	False
252	chr21	10862955	0.209	+	ENSG00000169861	False
253	chr21	10862956	0.81	+	ENSG00000169861	False
254	chr21	10862957	1.482	+	ENSG00000169861	False
255	chr21	10862958	-1.159	+	ENSG00000169861	False
256	chr21	10862959	-1.092	+	ENSG00000169861	False
257	chr21	10862960	2.816	+	ENSG00000169861	False
258	chr21	10862961	-0.6	+	ENSG00000169861	False
259	chr21	10862962	0.947	+	ENSG00000169861	False
260	chr21	10862963	2.07	+	ENSG00000169861	False
261	chr21	10862964	0.843	+	ENSG00000169861	False
262	chr21	10862965	3.525	+	ENSG00000169861	False
263	chr21	10862966	1.136	+	ENSG00000169861	False
264	chr21	10862967	0.348	+	ENSG00000169861	False
265	chr21	10862968	1.161	+	ENSG00000169861	False
266	chr21	10862969	4.542	+	ENSG00000169861	False
267	chr21	10862970	0.061	+	ENSG00000169861	False
268	chr21	10862971	-0.371	+	ENSG00000169861	False
269	chr21	10862972	2.027	+	ENSG00000169861	False
270	chr21	10862973	0.006	+	ENSG00000169861	False
271	chr21	10862974	0.481	+	ENSG00000169861	False
272	chr21	10862975	0.686	+	ENSG00000169861	False
273	chr21	10862976	0.654	+	ENSG00000169861	False
274	chr21	10862977	2.749	+	ENSG00000169861	False
275	chr21	10862978	5.205	+	ENSG00000169861	False
276	chr21	10862979	0.659	+	ENSG00000169861	False
277	chr21	10862980	1.668	+	ENSG00000169861	False
278	chr21	10862981	-0.447	+	ENSG00000169861	False
279	chr21	10862982	-0.339	+	ENSG00000169861	False
280	chr21	10862983	-0.224	+	ENSG00000169861	False
281	chr21	10862984	0.185	+	ENSG00000169861	False
282	chr21	10862985	1.342	+	ENSG00000169861	False
283	chr21	10862986	1.571	+	ENSG00000169861	False
284	chr21	10862987	-0.14	+	ENSG00000169861	False
285	chr21	10862988	0.268	+	ENSG00000169861	False
286	chr21	10862989	3.62	+	ENSG00000169861	False
287	chr21	10862990	0.658	+	ENSG00000169861	False
288	chr21	10862991	0.74	+	ENSG00000169861	False
289	chr21	10862992	2.568	+	ENSG00000169861	False
290	chr21	10862993	-0.292	+	ENSG00000169861	False
291	chr21	10862994	-0.586	+	ENSG00000169861	False
292	chr21	10862995	-0.706	+	ENSG00000169861	False
293	chr21	10862996	-0.115	+	ENSG00000169861	False
294	chr21	10862997	0.311	+	ENSG00000169861	False
295	chr21	10862998	0.568	+	ENSG00000169861	False
296	chr21	10862999	0.609	+	ENSG00000169861	False
297	chr21	10863000	-0.508	+	ENSG00000169861	False
298	chr21	10863001	0.531	+	ENSG00000169861	False
299	chr21	10863002	2.94	+	ENSG00000169861	False
300	chr21	10863003	-0.037	+	ENSG00000169861	False
301	chr21	10863004	0.708	+	ENSG00000169861	False
302	chr21	10863005	1.684	+	ENSG00000169861	False
303	chr21	10863006	2.921	+	ENSG00000169861	False
304	chr21	10863007	-0.019	+	ENSG00000169861	False
305	chr21	10863008	0.813	+	ENSG00000169861	False
306	chr21	10863009	0.628	+	ENSG00000169861	False
307	chr21	10863010	1.731	+	ENSG00000169861	False
308	chr21	10863011	-0.022	+	ENSG00000169861	False
309	chr21	10863012	0.223	+	ENSG00000169861	False
310	chr21	10863013	2.552	+	ENSG00000169861	False
311	chr21	10863014	0.653	+	ENSG00000169861	False
312	chr21	10863015	-0.208	+	ENSG00000169861	False
313	chr21	10863016	1.322	+	ENSG00000169861	False
314	chr21	10863017	4.542	+	ENSG00000169861	False
315	chr21	10863018	1.298	+	ENSG00000169861	False
316	chr21	10863019	0.712	+	ENSG00000169861	False
317	chr21	10863020	-0.033	+	ENSG00000169861	False
318	chr21	10863021	-0.178	+	ENSG00000169861	False
319	chr21	10863022	-0.845	+	ENSG00000169861	False
320	chr21	10863023	2.903	+	ENSG00000169861	False
321	chr21	10863024	-0.158	+	ENSG00000169861	False
322	chr21	10863025	2.831	+	ENSG00000169861	False
323	chr21	10863026	5.205	+	ENSG00000169861	False
324	chr21	10863027	0.189	+	ENSG00000169861	False
325	chr21	10863028	5.48	+	ENSG00000169861	False
326	chr21	10863029	5.205	+	ENSG00000169861	False
327	chr21	10863030	0.7	+	ENSG00000169861	False
328	chr21	10863031	2.244	+	ENSG00000169861	False
329	chr21	10863032	0.857	+	ENSG00000169861	False
330	chr21	10863033	-1.609	+	ENSG00000169861	False
331	chr21	10863034	5.48	+	ENSG00000169861	False
332	chr21	10863035	4.419	+	ENSG00000169861	False
333	chr21	10863036	0.461	+	ENSG00000169861	False
334	chr21	10863037	0.944	+	ENSG00000169861	False
335	chr21	10863038	0.827	+	ENSG00000169861	False
336	chr21	10863039	-0.332	+	ENSG00000169861	False
337	chr21	10863040	4.542	+	ENSG00000169861	False
338	chr21	10863041	3.526	+	ENSG00000169861	False
339	chr21	10863042	0.959	+	ENSG00000169861	False
340	chr21	10863043	4.542	+	ENSG00000169861	False
341	chr21	10863044	2.485	+	ENSG00000169861	False
342	chr21	10863045	2.888	+	ENSG00000169861	False
343	chr21	10863046	4.542	+	ENSG00000169861	False
344	chr21	10863047	5.48	+	ENSG00000169861	False
345	chr21	10863048	0.81	+	ENSG00000169861	False
346	chr21	10863049	3.87	+	ENSG00000169861	False
347	chr21	10863050	1.979	+	ENSG00000169861	False
348	chr21	10863051	-0.157	+	ENSG00000169861	False
349	chr21	10863052	-0.081	+	ENSG00000169861	False
350	chr21	10863053	1.838	+	ENSG00000169861	False
351	chr21	10863054	1.896	+	ENSG00000169861	False
352	chr21	10863055	0.069	+	ENSG00000169861	False
353	chr21	10863056	0.446	+	ENSG00000169861	False
354	chr21	10863057	4.043	+	ENSG00000169861	False
355	chr21	10863058	3.194	+	ENSG00000169861	False
356	chr21	10863059	1.706	+	ENSG00000169861	False
357	chr21	10863060	2.188	+	ENSG00000169861	False
358	chr21	10863061	2.391	+	ENSG00000169861	False
359	chr21	10863062	2.346	+	ENSG00000169861	False
360	chr21	10863063	4.524	+	ENSG00000169861	False
361	chr21	10863064	0.679	+	ENSG00000169861	False
362	chr21	10863065	-1.019	+	ENSG00000169861	False
363	chr21	10863066	0.134	+	ENSG00000169861	False
364	chr21	10863067	0.218	+	ENSG00000169861	False
365	chr21	10862621	0.427	+	ENSG00000169861	False
366	chr21	10862622	-0.955	+	ENSG00000169861	False
367	chr21	10862623	0.176	+	ENSG00000169861	False
368	chr21	10862624	0.745	+	ENSG00000169861	False
369	chr21	10862625	1.03	+	ENSG00000169861	False
370	chr21	10862626	0.765	+	ENSG00000169861	False
371	chr21	10862627	0.245	+	ENSG00000169861	False
372	chr21	10862628	0.016	+	ENSG00000169861	False
373	chr21	10862629	0.314	+	ENSG00000169861	False
374	chr21	10862630	-0.163	+	ENSG00000169861	False
375	chr21	10862631	-1.599	+	ENSG00000169861	False
376	chr21	10862632	-0.672	+	ENSG00000169861	False
377	chr21	10862633	0.142	+	ENSG00000169861	False
378	chr21	10862634	2.719	+	ENSG00000169861	False
379	chr21	10862635	0.019	+	ENSG00000169861	False
380	chr21	10862636	0.539	+	ENSG00000169861	False
381	chr21	10862637	-0.523	+	ENSG00000169861	False
382	chr21	10862638	-0.036	+	ENSG00000169861	False
383	chr21	10862639	-0.744	+	ENSG00000169861	False
384	chr21	10862640	-0.185	+	ENSG00000169861	False
385	chr21	10862641	-0.192	+	ENSG00000169861	False
386	chr21	10862642	0.321	+	ENSG00000169861	False
387	chr21	10862643	1.751	+	ENSG00000169861	False
388	chr21	10862644	-0.964	+	ENSG00000169861	False
389	chr21	10862645	-1.088	+	ENSG00000169861	False
390	chr21	10862646	1.469	+	ENSG00000169861	False
391	chr21	10862647	0.618	+	ENSG00000169861	False
392	chr21	10862648	-0.205	+	ENSG00000169861	False
393	chr21	10862649	1.469	+	ENSG00000169861	False
394	chr21	10862650	-0.607	+	ENSG00000169861	False
395	chr21	10862651	-0.145	+	ENSG00000169861	False
396	chr21	10862652	-0.017	+	ENSG00000169861	False
397	chr21	10862653	-0.606	+	ENSG00000169861	False
398	chr21	10862654	-0.243	+	ENSG00000169861	False
399	chr21	10862655	0.362	+	ENSG00000169861	False
400	chr21	10862656	-0.349	+	ENSG00000169861	False
401	chr21	10862657	0.028	+	ENSG00000169861	False
402	chr21	10862658	1.085	+	ENSG00000169861	False
403	chr21	10862659	-0.225	+	ENSG00000169861	False
404	chr21	10862660	0.016	+	ENSG00000169861	False
405	chr21	10862661	-0.416	+	ENSG00000169861	False
406	chr21	10862662	-0.673	+	ENSG00000169861	False
407	chr21	10862663	-0.312	+	ENSG00000169861	False
408	chr21	10862664	0.123	+	ENSG00000169861	False
409	chr21	10862665	-0.291	+	ENSG00000169861	False
410	chr21	10862666	1.877	+	ENSG00000169861	False
411	chr21	10862667	1.051	+	ENSG00000169861	False
412	chr21	10862750	3.015	+	ENSG00000169861	False
413	chr21	10862751	1.53	+	ENSG00000169861	False
414	chr21	10862752	0.479	+	ENSG00000169861	False
415	chr21	10862753	0.192	+	ENSG00000169861	False
416	chr21	10862754	0.352	+	ENSG00000169861	False
417	chr21	10862755	-0.559	+	ENSG00000169861	False
418	chr21	10862756	-0.057	+	ENSG00000169861	False
419	chr21	10862757	-3.553	+	ENSG00000169861	False
420	chr21	10862758	0.203	+	ENSG00000169861	False
421	chr21	10862759	0.483	+	ENSG00000169861	False
422	chr21	10862760	0.388	+	ENSG00000169861	False
423	chr21	10862761	0.887	+	ENSG00000169861	False
424	chr21	10862762	1.922	+	ENSG00000169861	False
425	chr21	10862763	-0.375	+	ENSG00000169861	False
426	chr21	10862764	0.093	+	ENSG00000169861	False
427	chr21	10862765	0.902	+	ENSG00000169861	False
428	chr21	10862766	-3.759	+	ENSG00000169861	False
429	chr21	10862767	-0.302	+	ENSG00000169861	False
430	chr21	10862768	1.596	+	ENSG00000169861	False
431	chr21	10862769	0.298	+	ENSG00000169861	False
432	chr21	10862770	0.886	+	ENSG00000169861	False
433	chr21	10862771	4.052	+	ENSG00000169861	False
434	chr21	10862772	2.164	+	ENSG00000169861	False
435	chr21	10862773	-0.004	+	ENSG00000169861	False
436	chr21	10862774	-1.1	+	ENSG00000169861	False
437	chr21	10862775	-3.52	+	ENSG00000169861	False
438	chr21	10862776	-0.228	+	ENSG00000169861	False
439	chr21	10862777	3.362	+	ENSG00000169861	False
440	chr21	10862778	0.1	+	ENSG00000169861	False
441	chr21	10862779	1.376	+	ENSG00000169861	False
442	chr21	10862780	4.419	+	ENSG00000169861	False
443	chr21	10862781	0.451	+	ENSG00000169861	False
444	chr21	10862782	1.895	+	ENSG00000169861	False
445	chr21	10862783	0.406	+	ENSG00000169861	False
446	chr21	10862784	-1.277	+	ENSG00000169861	False
447	chr21	10862785	0.025	+	ENSG00000169861	False
448	chr21	10862786	1.207	+	ENSG00000169861	False
449	chr21	10862787	-1.807	+	ENSG00000169861	False
450	chr21	10862788	1.886	+	ENSG00000169861	False
451	chr21	10862789	-0.237	+	ENSG00000169861	False
452	chr21	10862790	-0.791	+	ENSG00000169861	False
453	chr21	10862791	0.825	+	ENSG00000169861	False
454	chr21	10862792	4.542	+	ENSG00000169861	False
455	chr21	10862793	-1.42	+	ENSG00000169861	False
456	chr21	10862794	1.088	+	ENSG00000169861	False
457	chr21	10862795	-0.039	+	ENSG00000169861	False
458	chr21	10862796	0.119	+	ENSG00000169861	False
459	chr21	10862797	2.517	+	ENSG00000169861	False
460	chr21	10862798	1.235	+	ENSG00000169861	False
461	chr21	10862799	0.327	+	ENSG00000169861	False
462	chr21	10862800	4.419	+	ENSG00000169861	False
463	chr21	10862801	4.419	+	ENSG00000169861	False
464	chr21	10862802	0.243	+	ENSG00000169861	False
465	chr21	10862803	5.48	+	ENSG00000169861	False
466	chr21	10862804	3.852	+	ENSG00000169861	False
467	chr21	10862805	0.316	+	ENSG00000169861	False
468	chr21	10862806	2.078	+	ENSG00000169861	False
469	chr21	10862807	0.869	+	ENSG00000169861	False
470	chr21	10862808	-1.42	+	ENSG00000169861	False
471	chr21	10862809	0.122	+	ENSG00000169861	False
472	chr21	10862810	1.339	+	ENSG00000169861	False
473	chr21	10862811	-2.681	+	ENSG00000169861	False
474	chr21	10862812	-1.112	+	ENSG00000169861	False
475	chr21	10862813	0.446	+	ENSG00000169861	False
476	chr21	10862814	-0.052	+	ENSG00000169861	False
477	chr21	10862815	1.14	+	ENSG00000169861	False
478	chr21	10862816	-0.289	+	ENSG00000169861	False
479	chr21	10862817	-1.241	+	ENSG00000169861	False
480	chr21	10862818	-0.999	+	ENSG00000169861	False
481	chr21	10862819	4.542	+	ENSG00000169861	False
482	chr21	10862820	0.149	+	ENSG00000169861	False
483	chr21	10862821	-0.232	+	ENSG00000169861	False
484	chr21	10862822	2.921	+	ENSG00000169861	False
485	chr21	10862823	-0.988	+	ENSG00000169861	False
486	chr21	10862824	4.542	+	ENSG00000169861	False
487	chr21	10862825	5.48	+	ENSG00000169861	False
488	chr21	10862826	0.378	+	ENSG00000169861	False
489	chr21	10862827	3.62	+	ENSG00000169861	False
490	chr21	10862828	1.002	+	ENSG00000169861	False
491	chr21	10862829	-0.502	+	ENSG00000169861	False
492	chr21	10862830	0.178	+	ENSG00000169861	False
493	chr21	10862831	-0.079	+	ENSG00000169861	False
494	chr21	10862832	-0.811	+	ENSG00000169861	False
495	chr21	10862833	4.542	+	ENSG00000169861	False
496	chr21	10862834	4.419	+	ENSG00000169861	False
497	chr21	10862835	-0.199	+	ENSG00000169861	False
498	chr21	10862836	5.48	+	ENSG00000169861	False
499	chr21	10862837	3.859	+	ENSG00000169861	False
500	chr21	10862838	-0.483	+	ENSG00000169861	False
501	chr21	10862839	4.542	+	ENSG00000169861	False
502	chr21	10862840	0.081	+	ENSG00000169861	False
503	chr21	10862841	0.695	+	ENSG00000169861	False
504	chr21	10862842	1.088	+	ENSG00000169861	False
505	chr21	10862843	1.085	+	ENSG00000169861	False
506	chr21	10862844	-0.011	+	ENSG00000169861	False
507	chr21	10862845	0.112	+	ENSG00000169861	False
508	chr21	10862846	4.542	+	ENSG00000169861	False
