	Chr	Pos	PhyloP	Strand	EnsemblID	isSub
138	chr22	23915449	-0.236	-	ENSG00000128322	False
139	chr22	23915450	-0.999	-	ENSG00000128322	False
140	chr22	23915451	-0.435	-	ENSG00000128322	False
141	chr22	23915452	0.252	-	ENSG00000128322	False
142	chr22	23915453	2.898	-	ENSG00000128322	False
143	chr22	23915454	1.139	-	ENSG00000128322	False
144	chr22	23915455	-1.326	-	ENSG00000128322	False
145	chr22	23915456	-0.388	-	ENSG00000128322	False
146	chr22	23915457	-1.271	-	ENSG00000128322	False
147	chr22	23915458	-0.346	-	ENSG00000128322	False
148	chr22	23915459	3.547	-	ENSG00000128322	False
149	chr22	23915460	4.195	-	ENSG00000128322	False
150	chr22	23915461	-0.013	-	ENSG00000128322	False
151	chr22	23915462	0.905	-	ENSG00000128322	False
152	chr22	23915463	-0.004	-	ENSG00000128322	False
153	chr22	23915464	-0.806	-	ENSG00000128322	False
154	chr22	23915465	0.909	-	ENSG00000128322	False
155	chr22	23915466	-0.605	-	ENSG00000128322	False
156	chr22	23915467	-0.646	-	ENSG00000128322	False
157	chr22	23915468	0.074	-	ENSG00000128322	False
158	chr22	23915469	-0.488	-	ENSG00000128322	False
159	chr22	23915470	-0.912	-	ENSG00000128322	False
160	chr22	23915471	-1.179	-	ENSG00000128322	False
161	chr22	23915472	-0.102	-	ENSG00000128322	False
162	chr22	23915473	1.663	-	ENSG00000128322	False
163	chr22	23915474	4.743	-	ENSG00000128322	False
164	chr22	23915475	-1.495	-	ENSG00000128322	False
165	chr22	23915476	-0.65	-	ENSG00000128322	False
166	chr22	23915477	0.114	-	ENSG00000128322	True
167	chr22	23915478	0.307	-	ENSG00000128322	False
168	chr22	23915479	1.671	-	ENSG00000128322	False
169	chr22	23915480	1.82	-	ENSG00000128322	False
170	chr22	23915481	2.566	-	ENSG00000128322	False
171	chr22	23915482	0.464	-	ENSG00000128322	False
172	chr22	23915483	0.701	-	ENSG00000128322	False
173	chr22	23915484	-0.221	-	ENSG00000128322	False
174	chr22	23915485	-0.591	-	ENSG00000128322	False
175	chr22	23915486	3.208	-	ENSG00000128322	False
176	chr22	23915487	-0.271	-	ENSG00000128322	False
177	chr22	23915488	-0.81	-	ENSG00000128322	False
178	chr22	23915489	-0.562	-	ENSG00000128322	False
179	chr22	23915490	-0.043	-	ENSG00000128322	False
180	chr22	23915491	-0.771	-	ENSG00000128322	False
181	chr22	23915492	-0.039	-	ENSG00000128322	False
182	chr22	23915493	0.103	-	ENSG00000128322	False
183	chr22	23915494	-0.378	-	ENSG00000128322	False
184	chr22	23915495	0.333	-	ENSG00000128322	False
185	chr22	23915496	1.675	-	ENSG00000128322	False
186	chr22	23915497	-2.058	-	ENSG00000128322	False
187	chr22	23915498	1.172	-	ENSG00000128322	False
188	chr22	23915499	0.292	-	ENSG00000128322	False
189	chr22	23915500	-0.304	-	ENSG00000128322	False
190	chr22	23915501	2.69	-	ENSG00000128322	True
191	chr22	23915502	3.257	-	ENSG00000128322	False
192	chr22	23915503	-1.467	-	ENSG00000128322	False
193	chr22	23915504	0.724	-	ENSG00000128322	False
194	chr22	23915505	2.555	-	ENSG00000128322	True
195	chr22	23915506	0.711	-	ENSG00000128322	False
196	chr22	23915507	4.265	-	ENSG00000128322	False
197	chr22	23915508	2.567	-	ENSG00000128322	False
198	chr22	23915509	1.734	-	ENSG00000128322	False
199	chr22	23915510	0.798	-	ENSG00000128322	False
200	chr22	23915511	-0.327	-	ENSG00000128322	False
201	chr22	23915512	0.715	-	ENSG00000128322	False
202	chr22	23915513	4.036	-	ENSG00000128322	False
203	chr22	23915514	4.74	-	ENSG00000128322	False
204	chr22	23915515	3.341	-	ENSG00000128322	False
205	chr22	23915516	0.224	-	ENSG00000128322	False
206	chr22	23915517	0.093	-	ENSG00000128322	False
207	chr22	23915518	2.369	-	ENSG00000128322	False
208	chr22	23915519	-0.631	-	ENSG00000128322	False
209	chr22	23915520	0.952	-	ENSG00000128322	False
210	chr22	23915521	-0.27	-	ENSG00000128322	False
211	chr22	23915522	-1.073	-	ENSG00000128322	False
212	chr22	23915523	0.048	-	ENSG00000128322	False
213	chr22	23915524	-0.086	-	ENSG00000128322	False
214	chr22	23915525	1.033	-	ENSG00000128322	False
215	chr22	23915526	-0.626	-	ENSG00000128322	False
216	chr22	23915527	-0.999	-	ENSG00000128322	False
217	chr22	23915528	-0.222	-	ENSG00000128322	False
218	chr22	23915529	-2.977	-	ENSG00000128322	False
219	chr22	23915530	-1.779	-	ENSG00000128322	False
220	chr22	23915531	0.099	-	ENSG00000128322	False
221	chr22	23915532	-0.433	-	ENSG00000128322	False
222	chr22	23915533	-0.207	-	ENSG00000128322	False
223	chr22	23915534	-2.78	-	ENSG00000128322	False
224	chr22	23915535	-0.875	-	ENSG00000128322	False
225	chr22	23915536	4.036	-	ENSG00000128322	False
226	chr22	23915537	4.036	-	ENSG00000128322	False
227	chr22	23915538	3.194	-	ENSG00000128322	False
228	chr22	23915539	-1.28	-	ENSG00000128322	False
229	chr22	23915540	1.194	-	ENSG00000128322	False
230	chr22	23915541	-1.29	-	ENSG00000128322	False
231	chr22	23915542	-1.447	-	ENSG00000128322	False
232	chr22	23915543	-1.385	-	ENSG00000128322	False
233	chr22	23915544	-0.975	-	ENSG00000128322	False
234	chr22	23915545	-0.744	-	ENSG00000128322	False
235	chr22	23915546	0.666	-	ENSG00000128322	False
236	chr22	23915547	-1.584	-	ENSG00000128322	False
237	chr22	23915548	-1.924	-	ENSG00000128322	False
238	chr22	23915549	-1.051	-	ENSG00000128322	False
239	chr22	23915550	-1.854	-	ENSG00000128322	False
240	chr22	23915551	0.531	-	ENSG00000128322	False
241	chr22	23915552	4.74	-	ENSG00000128322	False
242	chr22	23915553	1.691	-	ENSG00000128322	False
243	chr22	23915554	-1.733	-	ENSG00000128322	False
244	chr22	23915555	1.487	-	ENSG00000128322	False
245	chr22	23915556	-1.63	-	ENSG00000128322	False
246	chr22	23915557	1.739	-	ENSG00000128322	False
247	chr22	23915558	4.74	-	ENSG00000128322	False
248	chr22	23915559	3.515	-	ENSG00000128322	False
249	chr22	23915560	2.49	-	ENSG00000128322	False
250	chr22	23915561	0.585	-	ENSG00000128322	False
251	chr22	23915562	2.998	-	ENSG00000128322	False
252	chr22	23915563	0.524	-	ENSG00000128322	False
253	chr22	23915564	4.036	-	ENSG00000128322	False
254	chr22	23915565	4.147	-	ENSG00000128322	False
255	chr22	23915566	4.979	-	ENSG00000128322	False
256	chr22	23915567	4.036	-	ENSG00000128322	False
257	chr22	23915568	1.819	-	ENSG00000128322	False
258	chr22	23915569	2.126	-	ENSG00000128322	False
259	chr22	23915570	1.082	-	ENSG00000128322	False
260	chr22	23915571	1.729	-	ENSG00000128322	False
261	chr22	23915572	-0.129	-	ENSG00000128322	False
262	chr22	23915573	0.051	-	ENSG00000128322	False
263	chr22	23915574	-0.116	-	ENSG00000128322	False
264	chr22	23915575	0.461	-	ENSG00000128322	False
265	chr22	23915576	1.817	-	ENSG00000128322	False
266	chr22	23915577	4.74	-	ENSG00000128322	False
267	chr22	23915578	0.586	-	ENSG00000128322	False
268	chr22	23915579	0.374	-	ENSG00000128322	False
269	chr22	23915580	0.258	-	ENSG00000128322	False
270	chr22	23915581	2.142	-	ENSG00000128322	False
271	chr22	23915582	-0.847	-	ENSG00000128322	False
272	chr22	23915583	0.784	-	ENSG00000128322	False
273	chr22	23915584	2.299	-	ENSG00000128322	False
274	chr22	23915585	1.246	-	ENSG00000128322	False
275	chr22	23915586	0.403	-	ENSG00000128322	False
276	chr22	23915587	0.101	-	ENSG00000128322	False
277	chr22	23915588	0.805	-	ENSG00000128322	False
278	chr22	23915589	1.204	-	ENSG00000128322	False
279	chr22	23915590	2.575	-	ENSG00000128322	False
280	chr22	23915591	4.147	-	ENSG00000128322	False
281	chr22	23915592	3.271	-	ENSG00000128322	False
282	chr22	23915593	-0.507	-	ENSG00000128322	False
283	chr22	23915594	0.128	-	ENSG00000128322	False
284	chr22	23915595	-0.201	-	ENSG00000128322	False
285	chr22	23915596	-0.007	-	ENSG00000128322	False
286	chr22	23915597	-1.329	-	ENSG00000128322	False
287	chr22	23915598	-0.138	-	ENSG00000128322	False
288	chr22	23915599	-0.73	-	ENSG00000128322	False
289	chr22	23915600	2.499	-	ENSG00000128322	False
290	chr22	23915601	0.778	-	ENSG00000128322	False
291	chr22	23915602	-0.001	-	ENSG00000128322	False
292	chr22	23915603	-0.785	-	ENSG00000128322	False
293	chr22	23915604	-1.288	-	ENSG00000128322	False
294	chr22	23915605	0.292	-	ENSG00000128322	False
295	chr22	23915606	0.617	-	ENSG00000128322	False
296	chr22	23915607	0.05	-	ENSG00000128322	False
297	chr22	23915608	1.657	-	ENSG00000128322	False
298	chr22	23915609	2.268	-	ENSG00000128322	False
299	chr22	23915610	2.524	-	ENSG00000128322	False
300	chr22	23915611	0.639	-	ENSG00000128322	False
301	chr22	23915612	0.062	-	ENSG00000128322	False
302	chr22	23915613	0.635	-	ENSG00000128322	False
303	chr22	23915614	0.134	-	ENSG00000128322	False
304	chr22	23915615	4.635	-	ENSG00000128322	False
305	chr22	23915616	1.616	-	ENSG00000128322	False
306	chr22	23915617	-2.352	-	ENSG00000128322	False
307	chr22	23915618	2.497	-	ENSG00000128322	False
308	chr22	23915619	2.574	-	ENSG00000128322	False
309	chr22	23915620	-1.397	-	ENSG00000128322	False
310	chr22	23915621	-1.166	-	ENSG00000128322	False
311	chr22	23915622	-0.883	-	ENSG00000128322	False
312	chr22	23915623	-0.584	-	ENSG00000128322	False
313	chr22	23915624	0.304	-	ENSG00000128322	False
314	chr22	23915625	-0.131	-	ENSG00000128322	False
315	chr22	23915626	0.708	-	ENSG00000128322	False
316	chr22	23915627	1.265	-	ENSG00000128322	False
317	chr22	23915628	-0.65	-	ENSG00000128322	False
318	chr22	23915629	0.136	-	ENSG00000128322	False
319	chr22	23915630	1.053	-	ENSG00000128322	False
320	chr22	23915631	-0.617	-	ENSG00000128322	False
321	chr22	23915632	-0.013	-	ENSG00000128322	False
322	chr22	23915633	-1.963	-	ENSG00000128322	False
323	chr22	23915634	-1.271	-	ENSG00000128322	False
324	chr22	23915635	1.016	-	ENSG00000128322	False
325	chr22	23915636	4.036	-	ENSG00000128322	False
326	chr22	23915637	1.73	-	ENSG00000128322	False
327	chr22	23915638	-1.024	-	ENSG00000128322	False
328	chr22	23915639	1.813	-	ENSG00000128322	False
329	chr22	23915640	0.661	-	ENSG00000128322	False
330	chr22	23915641	0.315	-	ENSG00000128322	False
331	chr22	23915642	-0.229	-	ENSG00000128322	False
332	chr22	23915643	1.088	-	ENSG00000128322	False
333	chr22	23915644	-0.235	-	ENSG00000128322	False
334	chr22	23915645	-0.163	-	ENSG00000128322	False
335	chr22	23915646	-0.215	-	ENSG00000128322	False
336	chr22	23915647	4.036	-	ENSG00000128322	False
337	chr22	23915648	4.036	-	ENSG00000128322	False
338	chr22	23915649	4.74	-	ENSG00000128322	False
339	chr22	23915650	0.027	-	ENSG00000128322	False
340	chr22	23915651	0.282	-	ENSG00000128322	False
341	chr22	23915652	-0.746	-	ENSG00000128322	False
342	chr22	23915653	0.227	-	ENSG00000128322	False
343	chr22	23915654	4.74	-	ENSG00000128322	False
344	chr22	23915655	4.036	-	ENSG00000128322	False
345	chr22	23915656	-2.758	-	ENSG00000128322	False
346	chr22	23915657	-0.184	-	ENSG00000128322	False
347	chr22	23915658	-1.724	-	ENSG00000128322	False
348	chr22	23915659	0.45	-	ENSG00000128322	False
349	chr22	23915660	2.451	-	ENSG00000128322	False
350	chr22	23915661	-1.473	-	ENSG00000128322	False
351	chr22	23915662	-1.499	-	ENSG00000128322	False
352	chr22	23915663	-2.813	-	ENSG00000128322	False
353	chr22	23915664	-4.25	-	ENSG00000128322	False
354	chr22	23915665	-0.513	-	ENSG00000128322	False
355	chr22	23915666	1.735	-	ENSG00000128322	False
356	chr22	23915667	-1.205	-	ENSG00000128322	False
357	chr22	23915668	-3.475	-	ENSG00000128322	False
358	chr22	23915669	3.407	-	ENSG00000128322	False
359	chr22	23915670	4.979	-	ENSG00000128322	False
360	chr22	23915671	2.555	-	ENSG00000128322	False
361	chr22	23915672	2.272	-	ENSG00000128322	False
362	chr22	23915673	2.13	-	ENSG00000128322	False
363	chr22	23915674	0.252	-	ENSG00000128322	False
364	chr22	23915675	2.998	-	ENSG00000128322	True
365	chr22	23915676	4.74	-	ENSG00000128322	False
366	chr22	23915677	1.146	-	ENSG00000128322	False
367	chr22	23915678	0.37	-	ENSG00000128322	False
368	chr22	23915679	0.033	-	ENSG00000128322	False
369	chr22	23915680	-0.167	-	ENSG00000128322	False
370	chr22	23915681	-0.575	-	ENSG00000128322	False
371	chr22	23915682	0.917	-	ENSG00000128322	False
372	chr22	23915683	-0.376	-	ENSG00000128322	False
373	chr22	23915684	4.74	-	ENSG00000128322	False
374	chr22	23915685	0.13	-	ENSG00000128322	False
375	chr22	23915686	0.052	-	ENSG00000128322	False
376	chr22	23915687	2.989	-	ENSG00000128322	False
377	chr22	23915688	3.251	-	ENSG00000128322	False
378	chr22	23915689	0.151	-	ENSG00000128322	False
379	chr22	23915690	4.036	-	ENSG00000128322	False
380	chr22	23915691	4.74	-	ENSG00000128322	False
381	chr22	23915692	0.291	-	ENSG00000128322	False
382	chr22	23915693	2.235	-	ENSG00000128322	False
383	chr22	23915694	1.629	-	ENSG00000128322	False
384	chr22	23915695	1.12	-	ENSG00000128322	False
385	chr22	23915696	4.74	-	ENSG00000128322	False
386	chr22	23915697	0.251	-	ENSG00000128322	False
387	chr22	23915698	-1.904	-	ENSG00000128322	False
388	chr22	23915699	4.979	-	ENSG00000128322	False
389	chr22	23915700	4.147	-	ENSG00000128322	False
390	chr22	23915701	2.325	-	ENSG00000128322	False
391	chr22	23915702	4.979	-	ENSG00000128322	True
392	chr22	23915703	4.036	-	ENSG00000128322	False
393	chr22	23915704	0.276	-	ENSG00000128322	False
394	chr22	23915705	0.34	-	ENSG00000128322	False
395	chr22	23915706	1.071	-	ENSG00000128322	False
396	chr22	23915707	1.58	-	ENSG00000128322	False
397	chr22	23915708	-0.46	-	ENSG00000128322	False
398	chr22	23915709	-0.657	-	ENSG00000128322	False
399	chr22	23915710	-0.146	-	ENSG00000128322	False
400	chr22	23915711	-0.015	-	ENSG00000128322	False
401	chr22	23915712	-1.588	-	ENSG00000128322	False
402	chr22	23915713	-5.642	-	ENSG00000128322	False
403	chr22	23915714	-2.745	-	ENSG00000128322	False
404	chr22	23915715	-2.758	-	ENSG00000128322	False
405	chr22	23915716	-0.561	-	ENSG00000128322	False
406	chr22	23915717	4.74	-	ENSG00000128322	False
407	chr22	23915718	-0.297	-	ENSG00000128322	False
408	chr22	23915719	0.662	-	ENSG00000128322	False
409	chr22	23915720	1.784	-	ENSG00000128322	False
410	chr22	23915721	0.659	-	ENSG00000128322	False
411	chr22	23915722	-0.706	-	ENSG00000128322	False
412	chr22	23915723	0.634	-	ENSG00000128322	False
413	chr22	23915724	1.141	-	ENSG00000128322	False
414	chr22	23915725	-1.58	-	ENSG00000128322	False
415	chr22	23915726	0.021	-	ENSG00000128322	False
416	chr22	23915727	-1.787	-	ENSG00000128322	False
417	chr22	23915728	0.763	-	ENSG00000128322	False
418	chr22	23915729	2.402	-	ENSG00000128322	False
419	chr22	23915730	2.272	-	ENSG00000128322	False
420	chr22	23915731	-1.571	-	ENSG00000128322	False
421	chr22	23915732	3.352	-	ENSG00000128322	True
422	chr22	23915733	2.417	-	ENSG00000128322	False
423	chr22	23915734	-0.455	-	ENSG00000128322	False
424	chr22	23915735	2.396	-	ENSG00000128322	False
425	chr22	23915736	1.003	-	ENSG00000128322	False
426	chr22	23915737	1.262	-	ENSG00000128322	False
427	chr22	23915738	3.128	-	ENSG00000128322	False
428	chr22	23915739	2.604	-	ENSG00000128322	False
429	chr22	23915740	0.576	-	ENSG00000128322	False
430	chr22	23915741	3.133	-	ENSG00000128322	False
431	chr22	23915742	0.553	-	ENSG00000128322	False
432	chr22	23915743	-0.092	-	ENSG00000128322	False
433	chr22	23915744	-0.532	-	ENSG00000128322	False
434	chr22	23915745	-0.226	-	ENSG00000128322	False
435	chr22	23915746	0.22	-	ENSG00000128322	False
436	chr22	23915747	4.74	-	ENSG00000128322	False
437	chr22	23915748	1.728	-	ENSG00000128322	False
438	chr22	23915749	-1.376	-	ENSG00000128322	False
439	chr22	23915750	-0.334	-	ENSG00000128322	False
440	chr22	23915751	-0.342	-	ENSG00000128322	False
441	chr22	23915752	0.701	-	ENSG00000128322	False
442	chr22	23915753	4.979	-	ENSG00000128322	False
443	chr22	23915754	4.979	-	ENSG00000128322	False
444	chr22	23915755	-1.803	-	ENSG00000128322	False
445	chr22	23915756	1.047	-	ENSG00000128322	False
446	chr22	23915757	-2.091	-	ENSG00000128322	False
447	chr22	23915758	-2.128	-	ENSG00000128322	True
448	chr22	23915759	0.29	-	ENSG00000128322	True
449	chr22	23915760	-0.733	-	ENSG00000128322	False
450	chr22	23915761	0.557	-	ENSG00000128322	False
451	chr22	23915762	-0.263	-	ENSG00000128322	False
452	chr22	23915763	0.401	-	ENSG00000128322	False
453	chr22	23915764	0.766	-	ENSG00000128322	False
454	chr22	23915765	3.251	-	ENSG00000128322	False
455	chr22	23915766	1.8	-	ENSG00000128322	False
456	chr22	23915767	4.036	-	ENSG00000128322	False
457	chr22	23915768	1.068	-	ENSG00000128322	False
458	chr22	23915769	3.138	-	ENSG00000128322	False
459	chr22	23915770	0.177	-	ENSG00000128322	False
460	chr22	23915771	0.24	-	ENSG00000128322	False
461	chr22	23915772	2.4	-	ENSG00000128322	False
462	chr22	23917153	0.188	-	ENSG00000128322	False
463	chr22	23917154	-1.612	-	ENSG00000128322	False
464	chr22	23917155	0.055	-	ENSG00000128322	False
465	chr22	23917156	0.451	-	ENSG00000128322	False
466	chr22	23917157	0.423	-	ENSG00000128322	False
467	chr22	23917158	1.27	-	ENSG00000128322	False
468	chr22	23917159	-0.032	-	ENSG00000128322	False
469	chr22	23917160	-0.176	-	ENSG00000128322	False
470	chr22	23917161	-0.533	-	ENSG00000128322	False
471	chr22	23917162	0.165	-	ENSG00000128322	False
472	chr22	23917163	0.124	-	ENSG00000128322	False
473	chr22	23917164	2.063	-	ENSG00000128322	False
474	chr22	23917165	1.392	-	ENSG00000128322	False
475	chr22	23917166	0.107	-	ENSG00000128322	False
476	chr22	23917167	-0.005	-	ENSG00000128322	False
477	chr22	23917168	0.123	-	ENSG00000128322	False
478	chr22	23917169	0.496	-	ENSG00000128322	False
479	chr22	23917170	1.444	-	ENSG00000128322	False
480	chr22	23917171	0.498	-	ENSG00000128322	False
481	chr22	23917172	-0.118	-	ENSG00000128322	False
482	chr22	23917173	0.94	-	ENSG00000128322	False
483	chr22	23917174	0.94	-	ENSG00000128322	False
484	chr22	23917175	-3.154	-	ENSG00000128322	False
485	chr22	23917176	-1.363	-	ENSG00000128322	False
486	chr22	23917177	-1.256	-	ENSG00000128322	False
487	chr22	23917178	-1.171	-	ENSG00000128322	False
488	chr22	23917179	2.927	-	ENSG00000128322	False
489	chr22	23917180	0.305	-	ENSG00000128322	False
490	chr22	23917181	-0.946	-	ENSG00000128322	False
491	chr22	23917182	3.399	-	ENSG00000128322	False
492	chr22	23917183	1.25	-	ENSG00000128322	False
493	chr22	23917184	-0.776	-	ENSG00000128322	False
494	chr22	23917185	1.314	-	ENSG00000128322	False
495	chr22	23917186	-0.622	-	ENSG00000128322	False
496	chr22	23917187	-0.51	-	ENSG00000128322	False
497	chr22	23917188	-2.271	-	ENSG00000128322	False
498	chr22	23917189	-1.404	-	ENSG00000128322	False
499	chr22	23917190	-0.394	-	ENSG00000128322	False
500	chr22	23917191	-0.049	-	ENSG00000128322	False
501	chr22	23917192	0.348	-	ENSG00000128322	False
502	chr22	23917193	0.327	-	ENSG00000128322	False
503	chr22	23917194	-0.06	-	ENSG00000128322	False
504	chr22	23917195	0.328	-	ENSG00000128322	False
505	chr22	23917196	0.47	-	ENSG00000128322	False
506	chr22	23917197	1.389	-	ENSG00000128322	False
507	chr22	23917198	-0.121	-	ENSG00000128322	False
